meta,time,timeSinceStart,battery_voltage,main.velocity.requested,main.velocity.actual,main.rpm.requested,main.rpm.actual,main.current.stator,main.current.supply,back.velocity.requested,back.velocity.actual,back.rpm.requested,back.rpm.actual,back.current.stator,back.current.supply,hood.position
# timestamp = Wed Mar 02 17:48:07 EST 2022
,0.195052000000004,0.195052,10.381054,695.488722,796.000000,695.488722,233.203125,164.260000,152.610000,676.691729,988.000000,676.691729,289.453125,60.520000,17.300000,-0.000000
,0.20047699999999935,0.200477,11.216623,695.488722,796.000000,695.488722,233.203125,164.260000,152.610000,676.691729,988.000000,676.691729,289.453125,60.520000,17.300000,-0.000000
,0.20588400000000462,0.205884,10.883652,695.488722,796.000000,695.488722,233.203125,164.260000,152.610000,676.691729,988.000000,676.691729,289.453125,60.520000,17.300000,-0.000000
,0.21047899999999942,0.210479,10.010388,695.488722,1050.000000,695.488722,307.617188,164.260000,152.610000,676.691729,1414.000000,676.691729,414.257813,60.520000,17.300000,-0.000000
,0.21634300000000195,0.216343,10.487856,695.488722,1050.000000,695.488722,307.617188,164.260000,152.610000,676.691729,1414.000000,676.691729,414.257813,60.520000,17.300000,-0.000000
,0.22185900000000203,0.221859,10.487856,695.488722,1050.000000,695.488722,307.617188,144.610000,98.130000,676.691729,1414.000000,676.691729,414.257813,60.520000,17.300000,-0.000000
,0.22726300000000066,0.227263,10.758002,695.488722,1050.000000,695.488722,307.617188,144.610000,98.130000,676.691729,1414.000000,676.691729,414.257813,60.520000,17.300000,-0.000000
,0.23171299999999917,0.231713,10.965324,695.488722,1050.000000,695.488722,307.617188,144.610000,98.130000,676.691729,1414.000000,676.691729,414.257813,60.520000,17.300000,-0.000000
,0.2370650000000012,0.237065,11.474204,695.488722,1333.000000,695.488722,390.527344,144.610000,98.130000,676.691729,1810.000000,676.691729,530.273438,60.520000,17.300000,-0.000000
,0.24243200000000087,0.242432,11.624983,695.488722,1333.000000,695.488722,390.527344,144.610000,98.130000,676.691729,1810.000000,676.691729,530.273438,60.520000,17.300000,-0.000000
,0.24772800000000217,0.247728,11.870000,695.488722,1333.000000,695.488722,390.527344,144.610000,98.130000,676.691729,1810.000000,676.691729,530.273438,20.220000,4.250000,-0.000000
,0.2531230000000022,0.253123,12.014496,695.488722,1333.000000,695.488722,390.527344,144.610000,98.130000,676.691729,1810.000000,676.691729,530.273438,20.220000,4.250000,-0.000000
,0.25766300000000086,0.257663,12.121298,695.488722,2004.000000,695.488722,587.109375,144.610000,98.130000,676.691729,2309.000000,676.691729,676.464844,20.220000,4.250000,-0.000000
,0.26309499999999986,0.263095,12.196688,695.488722,2004.000000,695.488722,587.109375,144.610000,98.130000,676.691729,2309.000000,676.691729,676.464844,20.220000,4.250000,-0.000000
,0.26845700000000505,0.268457,12.184123,695.488722,2004.000000,695.488722,587.109375,62.140000,27.310000,676.691729,2309.000000,676.691729,676.464844,20.220000,4.250000,-0.000000
,0.27381900000000314,0.273819,12.215535,695.488722,2004.000000,695.488722,587.109375,62.140000,27.310000,676.691729,2309.000000,676.691729,676.464844,20.220000,4.250000,-0.000000
,0.279161000000002,0.279161,12.265795,695.488722,2004.000000,695.488722,587.109375,62.140000,27.310000,676.691729,2309.000000,676.691729,676.464844,20.220000,4.250000,-0.000000
,0.2834959999999995,0.283496,12.202970,695.488722,2288.000000,695.488722,670.312500,62.140000,27.310000,676.691729,2402.000000,676.691729,703.710938,20.220000,4.250000,-0.000000
,0.2885130000000018,0.288513,12.196688,695.488722,2288.000000,695.488722,670.312500,62.140000,27.310000,676.691729,2402.000000,676.691729,703.710938,20.220000,4.250000,-0.000000
,0.2941289999999981,0.294129,12.177841,695.488722,2288.000000,695.488722,670.312500,62.140000,27.310000,676.691729,2402.000000,676.691729,703.710938,1.490000,0.190000,-0.000000
,0.2994770000000031,0.299477,12.177841,695.488722,2288.000000,695.488722,670.312500,62.140000,27.310000,676.691729,2402.000000,676.691729,703.710938,1.490000,0.190000,-0.000000
,0.3047639999999987,0.304764,12.221818,695.488722,2530.000000,695.488722,741.210938,62.140000,27.310000,676.691729,2438.000000,676.691729,714.257813,1.490000,0.190000,-0.000000
,0.3101389999999995,0.310139,12.228100,695.488722,2530.000000,695.488722,741.210938,62.140000,27.310000,676.691729,2438.000000,676.691729,714.257813,1.490000,0.190000,-0.000000
,0.31552500000000094,0.315525,12.165276,695.488722,2530.000000,695.488722,741.210938,62.140000,27.310000,676.691729,2438.000000,676.691729,714.257813,1.490000,0.190000,-0.000000
,0.32090000000000174,0.320900,12.209253,695.488722,2530.000000,695.488722,741.210938,62.140000,27.310000,676.691729,2438.000000,676.691729,714.257813,1.490000,0.190000,-0.000000
,0.3262059999999991,0.326206,12.259513,695.488722,2662.000000,695.488722,779.882813,7.750000,0.100000,676.691729,2438.000000,676.691729,714.257813,1.490000,0.190000,-0.000000
,0.33055000000000234,0.330550,12.228100,695.488722,2662.000000,695.488722,779.882813,7.750000,0.100000,676.691729,2438.000000,676.691729,714.257813,1.490000,0.190000,-0.000000
,0.3358029999999985,0.335803,12.215535,695.488722,2662.000000,695.488722,779.882813,7.750000,0.100000,676.691729,2438.000000,676.691729,714.257813,1.490000,0.190000,-0.000000
,0.3412259999999989,0.341226,12.253230,695.488722,2662.000000,695.488722,779.882813,7.750000,0.100000,676.691729,2438.000000,676.691729,714.257813,1.490000,0.190000,-0.000000
,0.3455640000000031,0.345564,12.228100,695.488722,2662.000000,695.488722,779.882813,7.750000,0.100000,676.691729,2410.000000,676.691729,706.054688,-1.540000,-0.160000,-0.000000
,0.35089700000000335,0.350897,12.209253,695.488722,2662.000000,695.488722,779.882813,7.750000,0.100000,676.691729,2410.000000,676.691729,706.054688,-1.540000,-0.160000,-0.000000
,0.35624500000000126,0.356245,12.253230,695.488722,2677.000000,695.488722,784.277344,7.750000,0.100000,676.691729,2410.000000,676.691729,706.054688,-1.540000,-0.160000,-0.000000
,0.36065200000000175,0.360652,12.253230,695.488722,2677.000000,695.488722,784.277344,7.750000,0.100000,676.691729,2410.000000,676.691729,706.054688,-1.540000,-0.160000,-0.000000
,0.366178000000005,0.366178,12.228100,695.488722,2677.000000,695.488722,784.277344,7.780000,0.320000,676.691729,2386.000000,676.691729,699.023438,-1.540000,-0.160000,-0.000000
,0.37057000000000073,0.370570,12.221818,695.488722,2677.000000,695.488722,784.277344,7.780000,0.320000,676.691729,2386.000000,676.691729,699.023438,-1.540000,-0.160000,-0.000000
,0.37591700000000117,0.375917,12.221818,695.488722,2677.000000,695.488722,784.277344,7.780000,0.320000,676.691729,2386.000000,676.691729,699.023438,-1.540000,-0.160000,-0.000000
,0.3812470000000019,0.381247,12.190406,695.488722,2467.000000,695.488722,722.753906,7.780000,0.320000,676.691729,2386.000000,676.691729,699.023438,-1.540000,-0.160000,-0.000000
,0.3857100000000031,0.385710,12.165276,695.488722,2467.000000,695.488722,722.753906,7.780000,0.320000,676.691729,2386.000000,676.691729,699.023438,-1.540000,-0.160000,-0.000000
,0.3910850000000039,0.391085,12.115016,695.488722,2467.000000,695.488722,722.753906,7.780000,0.320000,676.691729,2363.000000,676.691729,692.285156,1.140000,0.110000,-0.000000
,0.3965560000000039,0.396556,12.039626,695.488722,2467.000000,695.488722,722.753906,7.780000,0.320000,676.691729,2363.000000,676.691729,692.285156,1.140000,0.110000,-0.000000
,0.40196900000000113,0.401969,12.008214,695.488722,2357.000000,695.488722,690.527344,7.780000,0.320000,676.691729,2363.000000,676.691729,692.285156,1.140000,0.110000,-0.000000
,0.4073270000000022,0.407327,12.039626,695.488722,2357.000000,695.488722,690.527344,7.780000,0.320000,676.691729,2363.000000,676.691729,692.285156,1.140000,0.110000,-0.000000
,0.41278300000000456,0.412783,12.077321,695.488722,2357.000000,695.488722,690.527344,7.780000,0.320000,676.691729,2335.000000,676.691729,684.082031,1.140000,0.110000,-0.000000
,0.4176649999999995,0.417665,12.039626,695.488722,2357.000000,695.488722,690.527344,7.780000,0.320000,676.691729,2335.000000,676.691729,684.082031,1.140000,0.110000,-0.000000
,0.4231320000000025,0.423132,11.995649,695.488722,2357.000000,695.488722,690.527344,7.780000,0.320000,676.691729,2335.000000,676.691729,684.082031,1.140000,0.110000,-0.000000
,0.4274860000000018,0.427486,12.020779,695.488722,2280.000000,695.488722,667.968750,7.640000,1.380000,676.691729,2335.000000,676.691729,684.082031,1.140000,0.110000,-0.000000
,0.4328180000000046,0.432818,11.957954,695.488722,2280.000000,695.488722,667.968750,7.640000,1.380000,676.691729,2335.000000,676.691729,684.082031,1.140000,0.110000,-0.000000
,0.4382050000000035,0.438205,11.989366,695.488722,2280.000000,695.488722,667.968750,7.640000,1.380000,676.691729,2335.000000,676.691729,684.082031,1.140000,0.110000,-0.000000
,0.44268800000000397,0.442688,12.052191,695.488722,2280.000000,695.488722,667.968750,7.640000,1.380000,676.691729,2303.000000,676.691729,674.707031,2.780000,0.300000,-0.000000
,0.4480569999999986,0.448057,12.158993,695.488722,2280.000000,695.488722,667.968750,7.640000,1.380000,676.691729,2303.000000,676.691729,674.707031,2.780000,0.300000,-0.000000
,0.4534880000000001,0.453488,12.165276,695.488722,2261.000000,695.488722,662.402344,7.640000,1.380000,676.691729,2303.000000,676.691729,674.707031,2.780000,0.300000,-0.000000
,0.45889999999999986,0.458900,12.209253,695.488722,2261.000000,695.488722,662.402344,7.640000,1.380000,676.691729,2303.000000,676.691729,674.707031,2.780000,0.300000,-0.000000
,0.4638210000000029,0.463821,12.171558,695.488722,2261.000000,695.488722,662.402344,7.640000,1.380000,676.691729,2303.000000,676.691729,674.707031,2.780000,0.300000,-0.000000
,0.46931200000000217,0.469312,12.202970,695.488722,2261.000000,695.488722,662.402344,7.640000,1.380000,676.691729,2303.000000,676.691729,674.707031,2.780000,0.300000,-0.000000
,0.4972530000000006,0.497253,12.234383,695.488722,2261.000000,695.488722,662.402344,15.120000,2.490000,676.691729,2302.000000,676.691729,674.414063,2.780000,0.300000,-0.000000
,0.5016230000000022,0.501623,12.284643,695.488722,2261.000000,695.488722,662.402344,15.120000,2.490000,676.691729,2302.000000,676.691729,674.414063,2.780000,0.300000,-0.000000
,0.5069560000000024,0.506956,12.272078,695.488722,2261.000000,695.488722,662.402344,15.120000,2.490000,676.691729,2302.000000,676.691729,674.414063,2.780000,0.300000,-0.000000
,0.5123390000000043,0.512339,12.246948,695.488722,2261.000000,695.488722,662.402344,15.120000,2.490000,676.691729,2302.000000,676.691729,674.414063,2.780000,0.300000,-0.000000
